Job_Number,Interval,Run_Time,Number_of_Allocated_Processors
159,7358.773206780614,16862,58
160,2.44257357759644,15779,16
161,2.380597689455284,1,3
162,5.3661378976908525,2,4
163,751.6229369230708,1,1
164,7.113005265829566,16,16
165,22.753595787550502,2,3
166,0.9999997037752874,3,4
167,27.147686001960157,4,2
168,31.17142156798081,16,4
169,6.239124411944425,20,16
170,250.99426451902787,90,1
171,2.7285169643122598,11,4
172,406.3226920145055,3,1
173,1288.8572907906093,8,16
174,19.908169367240426,1,2
175,4.532262800608122,6,9
176,440.5894298448198,13,1
177,178.51828010111248,16,16
178,5.78623297889048,32,17
179,227.85866833922432,1,8
180,344.8428158205601,7,15
181,7.846344512167015,7,4
182,8.601890388819177,33,8
183,177.7727098422775,7,1
184,13.160569241013507,7,29
185,149.225679178543,28,11
186,167.96978343332,8,1
187,2.694036821931312,7,16
188,130.8466684599856,452,3
189,104.77140683480641,553,9
190,6.465855328673354,37208,4
191,186.02426842235494,26,27
192,124.78460228381064,9,8
193,967.2915626279953,23,1
194,83.71984200992968,8457,24
195,432.3615976750137,4277,16
196,2.081000365653393,8,8
197,195.77252645911088,143,1
198,918.9796341569837,2,8
199,2608.506493723749,4,8
200,0.9999995778983087,74,8
201,1.9582244679322953,685,16
202,271.1415473428061,31,1
203,6.802839557201043,6,2
204,538.4027607274287,1527,34
205,724.3795395990605,35767,131
206,3303.647520431707,42,1
207,5.387203065285222,40061,3
208,658.0959559240615,14013,17
209,953.0670081918623,76,16
210,20.15261487165732,10973,33
211,252.50591480621173,38411,32
212,18.618856738678435,11832,31
213,474.70387214781357,217,25
214,6.501850063611624,11,4
215,151.82880017215217,40,9
216,513.5155935322998,29879,127
217,10.363333802782188,11,8
218,594.7645343581717,3,4
219,2.330388554397712,3,31
220,36.95247539491569,7,4
221,52.7015386210268,38,3
222,112.14023883417546,23,3
223,25.948856577963788,10397,29
224,15.283243924172748,13,4
225,19.270349708203977,3,30
226,67.37792607072363,3,4
227,9.099806767842024,25,17
228,195.85166524678402,40,1
229,55.1747818071862,5976,31
230,1360.3559320262705,17,1
231,3046.6958747476965,1369,17
232,19.757333928828057,8,34
233,196.49527649613216,0,1
234,154.18102080821748,404,30
235,5.968564015411698,2,4
236,11.13627195261527,40824,60
237,342.099564502339,1,1
238,121.75843549200768,1008,7
239,2.7772429305835002,27,16
240,164.70372437469462,249,1
241,2446.272520286078,4951,33
242,25.026828572058058,2,2
243,111.62178844268932,1,3
244,3945.598955089042,282,1
245,1105.8658814148037,51,1
246,18.533775229355115,2,2
247,7.118328871426785,3,4
248,3996.16796825463,3,8
249,24.902124758732942,27,9
250,0.9999995778983087,7897,66
251,572.1537227026781,4,4
252,45.94557592630857,31,16
253,255.45419980565165,7444,70
254,32.80212714846883,1026,21
255,764.459137860446,4,34
256,150.8192798135264,26,15
257,50.95672636427391,7,9
258,234.34315268831367,304,16
259,260.3301911836685,174,1
260,11.787371779058084,5,4
261,3311.924344909558,149,24
262,2.0916906338777217,3,4
263,7.7258420676958215,28,4
264,137.5865593238422,248,1
265,773.6498139761752,1324,1
266,1169.2558318314357,12,9
267,773.5017304395315,3,2
268,8812.811522862889,7,67
269,240.9661831234586,259,12
270,222.64105666584118,22,1
271,48.36374309929808,27584,14
272,1519.5010369464767,24725,34
273,6.55830415152084,10,16
274,365.22282888287003,45838,8
275,287.17859766573963,1,3
276,27.153112648990923,3,4
277,243.67703421580921,23849,1
278,97.31097448829313,1,1
279,1143.0613534186432,11,9
280,3.2995237487564624,29,18
281,4.369168222050116,27,2
282,217.0998729854328,87,1
283,776.7604569294554,46,3
284,2.158683944265963,22,16
285,14.492553016930392,2,4
286,23.14152554242651,941,32
287,19.97778835238214,9,5
288,1389.6146209126468,3,4
289,8.86164430647907,20330,30
290,41.838812626731894,2,1
291,34.681564747512816,7,3
292,811.5520405664563,16,1
293,114.43591470968143,69,17
294,2891.7596197212442,28645,8
295,38.70621285345811,4,4
296,369.15827275345055,9440,33
297,24.961845140251054,3,4
298,225.46705200989572,43,1
299,189.39977788218948,2431,65
300,17.011952624114397,1,3
301,6.772283800750381,2,1
302,200.23037780638168,7,1
303,13.854221384375203,13,4
304,164.40868387212478,3,4
305,223.2928374604655,188,33
306,9.597820934069981,1,9
307,40.14605414866162,14,4
308,0.9999995778983087,13607,67
309,500.43375210320403,22785,68
310,1647.215446450478,43,1
311,954.3664893952025,11,1
312,23.020994335732702,9,3
313,7.066978579709385,11230,9
314,52.50536485954825,14844,32
315,358.97778481221866,35,3
316,308.2764688881621,93,12
317,607.0631241574594,24549,133
318,20.667883019367466,724,32
319,0.9999996506529986,4,4
320,369.844806495242,59,10
321,5.213712023500416,21,17
322,5.43218291743202,14,16
323,6355.454733775415,156,35
324,146.50984689473256,13,13
325,48.795544633081306,3,8
326,13.283230704078456,195,2
327,3.691804118475823,10,16
328,61.13558805458154,235,9
329,1093.9954293842181,23,1
330,298.7116684664183,27,17
331,8.020927710695457,11,2
332,223.64698263038838,25,1
333,16.691282353027233,5,13
334,2.6343282413809304,2,2
335,12.274730347666662,1,2
336,6.086066967969349,7,33
337,5.742705671550974,6,4
338,25.03810548810627,1184,32
339,590.6464074222739,0,8
340,22.67899868983703,5,4
341,20.28191559511115,0,4
342,388.7663175574364,66,1
343,0.9999995778983087,23162,66
344,26.057784617634915,42714,33
345,26.50841100530191,3,4
346,8.449985237499172,15,7
347,12.814816276871152,5,2
348,23.999997931796244,33,15
349,415.48980440894474,6598,34
350,57.38685160681789,6,4
351,109.72959879225786,38,9
352,369.96374229484644,37,17
353,5512.3488767525,59,10
354,199.2242708099219,16365,16
355,340.176175742867,3,11
356,18.663813246092605,5,17
357,21.554966549217514,1,4
358,70.1104765395033,23,11
359,335.50059470546046,28,1
360,3.3280237450349603,5,4
361,385.4491881214704,3,2
362,44.9285917073606,13,15
363,12.904144580056862,3,2
364,726.2330998935191,40228,65
365,108.64286203436043,102,2
366,7.656454067002831,14,16
367,9.35068799694953,4,9
368,4.272997802865852,10,2
369,74.47749108556164,47,3
370,31.335554051171737,26,17
371,48.871509754843636,1,8
372,4.589949029058059,21,15
373,1479.7675097328738,119,1
374,3.710478225384734,12,16
375,21.69076457543717,4,3
376,100.7725106271745,35,8
377,15.37237403943754,18,4
378,525.6497146994807,3,33
379,6.819332549786079,103,16
380,13.332592059946705,3,2
381,168.38653494837183,32,1
382,573.7857665212053,17807,69
383,1.796306311577614,21564,32
384,230.33611188431433,26,3
385,691.3405852977802,40197,67
386,14.239237874241226,4,2
387,2170.153261087219,1,9
388,1042.9572195320522,37,1
389,8165.931653442556,38750,65
390,13.787106679999466,2581,30
391,6.798160286011653,5,3
392,12.031571706424227,4,8
393,595.4735850222465,9448,72
394,214.24402249047822,2068,1
395,583.2205873733634,4,34
396,394.0568345712424,26204,67
397,176.07390793074578,70,13
398,193.5959443984893,13,1
399,1434.7263455180039,864,127
400,6.114119951898688,13,3
401,4.137126307314099,8,8
402,4.144387269820193,15,8
403,8.275611476957607,15,4
404,380.04883687150345,5,25
405,89.48607640932005,23,10
406,2.5495155458920955,21,16
407,165.9084571963099,61,1
408,9.875012602809665,1683,8
409,20.18035913998432,2,4
410,76.61820889595369,7,4
411,19.290437947067836,2,9
412,3.5074767392373074,14,2
413,22.50323301183662,3,2
414,8.370673165307853,4,3
415,19.190355869774315,1,130
416,85.54768156141033,5,8
417,1.7240462321455479,24038,32
418,388.6499091658583,1,2
419,28.340764406670402,115,1
420,173.23102020475815,1158,34
421,133.20387606711486,3,4
422,195.98359061990354,20,1
423,21.002840602712556,4,9
424,0.9999995778983087,16814,32
425,9.077688059975427,6,4
426,54.16407911578509,2,4
427,2345.365957587019,915,32
428,15.106961527988899,18,16
429,24.94442497699086,1,9
430,7.670172486478674,18,8
431,154.92422040361637,121,1
432,283.6840753301776,23,1
433,114.36462372550785,1,1
434,720.7999261710982,796,1
435,4.937441656144664,4,2
436,27.665240247588784,4,8
437,10.263071525298653,2,3
438,27.77411148978034,4,5
439,917.2187644256859,2,16
440,4.571406900766144,14,9
441,3863.928124708371,28,8
442,12.15503124756503,6,2
443,59.62972387065462,178,1
444,119.39112832142791,14,4
445,408.7367235913214,28,1
446,279.2580093195288,1132,1
447,317.8838078879291,90,11
448,3.5474947853320513,4,9
449,934.7473993321908,47,1
450,21.71676036351467,25,4
451,32.568801333087364,10885,120
452,10.370616139460058,13696,31
453,69.09580918669361,7,4
454,18.757819915305127,2,33
455,1.908559173592641,571,3
456,55.59810848261446,3,2
457,144.53678636761634,79,64
458,8.337486956173192,15978,33
459,160.83573627917352,111,19
460,183.8399268847794,59,4
461,39.144206239620935,3,2
462,465.2474307283794,356,1
463,1107.9432344254678,2831,68
464,33.378363553663036,33,8
465,210.86346996194064,146,4
466,24.207112747501665,59,16
467,180.19709603181568,38,1
468,78.307200538709,16,8
469,325.36075395842295,33,1
470,17.607635654728416,5,2
471,12.008744092080937,20,8
472,20.3180677741621,20,16
473,11.765955627270394,2,2
474,129.01690464878294,14824,31
475,16.06709744724318,2,1
476,1.3606965645782387,37,9
477,398.84568485093496,44,1
478,442.21447873913763,1,1
479,436.2877760181839,2,2
480,113.1807202201166,87,14
481,301.41172689156684,1692,1
482,690.4117070347957,-1,131
483,10.240989800968553,4,4
484,167.54782034464537,175,1
485,2.558263032882571,908,15
486,21.666011385895846,1,4
487,185.96501142023274,3,2
488,27.808671047984124,5,4
489,1065.727703050877,16,2
490,225.25936918481062,389,1
491,15.440631319440955,1,3
492,46.93464028097599,13,4
493,2916.7041427135223,68,17
494,139.5555821676841,2,2
495,0.9999995778983087,12336,8
496,182.13062411482852,70,3
497,3290.7473859100487,2514,33
498,163.01620214270562,6,3
499,341.613188352871,5,4
500,26.417198702560146,33,8
501,3.7209087784005477,5,16
502,133.65264453534837,17,1
503,684.3077432032236,151,1
504,8.901697696042065,4,2
505,361.65136484647144,12232,29
506,20.611420833824674,79,34
507,2.5309649857432706,7,3
508,35.86005745067087,27,15
509,182.47767543697447,1234,15
510,13.891512456256752,13,1
511,182.67151007381753,503,16
512,51.86098743651557,141,21
513,298.0274846782347,61,8
514,0.9999998516221197,9,1
515,214.94678660241797,91,9
516,17.84125743480676,41,9
517,169.13664570675067,1,1
518,0.9999995778983087,16938,8
519,56.29744545780187,62,19
520,10.970836070693206,6,8
521,235.45744767941324,48,70
522,7.338889580774823,4,2
523,330.7606327686591,4,2
524,12.094622838281856,8,3
525,15.051553360015145,2,8
526,1011.7649466014568,28459,29
527,24.231378691061426,10,32
528,45.5506568670553,23,8
529,41.82308496052763,16,4
530,3040.3047221117045,5836,137
531,12.092111484483212,6,9
532,53.799842034929995,47,1
533,189.1180373656999,5,8
534,363.3431843061253,2,4
535,199.31925719034874,47610,9
536,1.7238237755076438,22,16
537,5.876573527526739,3,4
538,42.9856477049018,29,8
539,9.696947644276817,19,2
540,24.18998058676894,1,2
541,468.4862971474548,4,4
542,18.737677391213083,1259,1
543,117.86007902732838,33,27
544,10.102204775344893,3,2
545,142.48108253447245,2869,2
546,29.31441947336304,2,3
547,29.283087276308,5,2
548,13.288945866657212,1313,29
549,407.7190779486399,4,2
550,345.98871763008344,55,1
551,234.5126235359803,721,2
552,3981.196149888469,231,1
553,460.13606423858965,9,4
554,181.8057438929579,31,1
555,20.76372475433848,37663,65
556,22.9265549642199,5,2
557,20.88475666676864,4,1
558,22.49599758768173,3,4
559,6135.882411359562,31184,69
560,748.3574701721747,2,1
561,221.73659211329164,3,4
562,306.6108633689048,5,4
563,402.5150414808849,25,4
564,188.95724577119546,85,1
565,2.436950752721911,15,8
566,4.028906379335733,6,4
567,7.176372121520677,19,2
568,79.62210255775187,5,32
569,2.6987477766242125,7,16
570,3114.105841023439,31,17
571,27.604990012925864,12,2
572,397.34772591730433,13,1
573,9.757578271726196,22,3
574,1087.2440476061977,8,1
575,14.472996164232184,2679,1
576,359.78140619433054,38722,33
577,7.401107041494872,3375,20
578,3.176201529192362,8,4
579,5.797861405667018,6,8
580,6465.797225263151,13717,31
581,64.80765411958188,4,16
582,15.365561081160312,411,31
583,18.298088988281478,9,32
584,241.4956385558778,2,2
585,29.516415993421987,5,32
586,21.787262564848724,1,8
587,31.828542762144767,3,4
588,133.89944994739437,80,3
589,11.24784126288316,2,8
590,8.805384421277122,3,2
591,4609.203927592471,2,1
592,7.722459105644823,298,33
593,343.139561813544,28,4
594,5119.665601036632,19,4
595,4.860266639049251,8,7
596,867.4177243214725,247,1
597,13.316547124611985,39912,33
598,471.7090243054299,32,1
599,23.184689330070878,36367,8
600,9.918488614807169,22,8
601,22.935721362253744,3,9
602,138.51868377220995,38980,62
603,229.87981159071728,2,3
604,137.63116982130995,92,17
605,277.39482303299474,135,16
606,17.492668117628295,13,8
607,286.2160709442538,4,1
608,211.86213865740805,21,4
609,6.111313008121888,11,16
610,23.11665102187448,8,8
611,21.238588695698173,5,4
612,183.4462951789522,794,1
613,356.18655766888924,10,1
614,13.213170121976994,1,2
615,13.566154443142208,1,2
616,125.79682462935737,12,4
617,1905.026749427892,1308,33
618,262.4962277509898,435,13
619,166.51081044967142,142,10
620,49.22393939345765,4,4
621,10.259837681158084,3,3
622,33.266349191281165,4,34
623,89.3707604836703,73,16
624,291.2614183817784,544,1
625,497.5361048569095,4495,9
626,181.83976261238502,5,4
627,244.95032775766558,30,1
628,769.8212250115639,38437,34
629,0.9999995778983087,24186,65
630,366.48749008034446,33,1
631,3146.2798823077446,272,1
632,600.9772754401893,15941,34
633,8.742543344670688,5,4
634,21.473872259919172,11,5
635,36.93303290733794,10,4
636,251.6066648758595,287,4
637,3312.4607915689694,81,17
638,276.6531732400024,731,1
639,14.276313585578762,8,1
640,27.9508712803099,2,2
641,5.157992395811319,2,2
642,101.00346124527191,89,8
643,1557.0818482849147,2511,35
644,441.17611429331396,85,1
645,38.24008656028252,3,7
646,129.86477455074873,56,1
647,678.5919133691583,37327,32
648,10.445985987627775,7,4
649,534.0398695679179,2,1
650,141.68391631272544,57,8
651,177.43573152603182,97,1
652,4.4661380581779,14,16
653,35.02998677208348,2,4
654,36.09478447240586,8,4
655,14.25930749864236,1,31
656,28.350334518130044,281,3
657,0.9999999388454173,4,2
658,47.94878789965569,4,2
659,44.52794503884698,8,4
660,6.43370627904569,9,4
661,12.559375833957786,2,5
662,15.037150254390932,1010,4
663,591.2586547310686,10383,33
664,357.20806817719046,1,3
665,45.05635761308744,14,13
666,54.54768292953944,3,2
667,517.5856635423823,22315,68
668,95.34070464186698,2,4
669,8.037206511168712,12981,34
670,87.28388707765083,11,4
671,28.653707744150548,17,14
672,27.996359014933336,2,9
673,935.5644207880634,73,1
674,33.84266882378529,2,2
675,10.899865624388022,8115,31
676,3.2738454229556746,3,16
677,58.768050381162396,2,2
678,96.45452892532595,170,1
679,274.7562985857316,17821,124
680,793.4736076337235,2,4
681,6.093353072974856,15691,17
682,171.7311997082943,65,1
683,324.52671945874795,4,3
684,191.64701934276385,291,35
685,462.91879724905266,12971,31
686,100.89519588508581,7,9
687,267.0770129211343,2,1
688,14.990512107209694,2,4
689,25.401563201519682,20416,32
690,1007.7310819905064,4,1
691,34.99217276630646,11,2
692,240.6822771062781,35667,66
693,36.49788722397351,15533,31
694,15.443436043911182,2,2
695,10.347563852815707,7,15
696,3.201890846469507,19,9
697,7.471061031559224,13402,9
698,2.768009840965472,6,2
699,15.675434081934528,15,35
700,366.84725639250746,3,1
701,4287.118973749986,11968,64
702,319.41518754937607,1,4
703,16.673875576592017,28839,127
704,382.2676259222749,1763,1
705,4372.086959052952,2,1
706,715.2273510342877,38373,31
707,13.68553537211341,4,2
708,115.87864963725588,3,3
709,1605.1240579154473,644,16
710,518.6663520509655,9109,9
711,48.01349549732591,13368,30
712,57.90462718449615,755,4
713,608.5071803989666,16289,68
714,8.95295454953543,2,4
715,45.10288459046224,5,2
716,6.929979209835992,7,2
717,5318.340248402702,48,17
718,22.327864492161506,2,2
719,10.378981185352272,4,8
720,4027.3606869245714,4,8
721,21.347208688951326,11,8
722,12.738212332803185,3,3
723,2.1077355814729986,4,16
724,49.844064739714426,52,1
725,658.047396760882,3,4
726,171.0487863611747,51,1
727,155.0433525973175,143,7
728,12.854112392717337,20,32
729,153.11705211236824,317,14
730,175.0091017199073,221,32
731,100.3283521938358,687,14
732,3062.9605850963394,152,31
733,391.64092951730737,4,1
734,69.26907613424147,137,2
735,3.1180927175976696,1,7
736,10.510992733927464,30240,33
737,38.459037780289925,4,3
738,2540.0371283857166,2616,1
739,14.835580700200385,1,3
740,17.56456463023411,6,4
741,5.746666628279308,7,3
742,197.7443913969779,99,24
743,854.0375776395275,12,1
744,1329.0957377008028,76,20
745,2515.6772496580015,5173,31
746,641.7612128150117,191,1
747,25.7676782288672,399,121
748,768.4381523401644,2,2
749,47.39196223918996,809,9
750,48.79012078700125,6,3
751,160.48684870998423,50,1
752,34.7687242197118,167,4
753,2.468460197424244,9,32
754,190.78198883799976,21918,66
755,18.640802954887114,15819,32
756,3.927160462363189,12,2
757,34.63939884781835,583,14
758,9219.887326066635,278,1
759,232.51347946117755,252,3
760,353.78808365200473,0,1
761,122.82813058334565,59,20
762,2.574668649567618,21,16
763,16.717237897565038,4,9
764,788.0846445665258,1,1
765,14.864942162613252,43491,32
766,1205.4408818766392,8,5
767,19.281638417770655,4,4
768,294.2139292661318,19,17
769,192.49264441048024,109,4
770,6.034289694655861,222,16
771,15.789271231580514,2013,9
772,6.1614531891883555,1,2
773,212.00491571357054,19,16
774,3.8470065896694496,7,16
775,11.99512836439212,30,8
776,1985.6414040631487,484,1
777,485.0180556959953,12,15
778,48.53320135171069,23,7
779,154.62697701876422,26,4
780,1886.2677390877343,74,17
781,15.17267292833118,7,10
782,3.525765005022266,11,15
783,8.223036645911831,2,4
784,9.245673068946772,282,33
785,5.394920876393651,13507,15
786,36.76609555076193,8190,2
787,258.40953052347777,2,1
788,0.9999997354013254,159,1
789,167.2887741627438,55,2
790,18.200664842775083,36,15
791,4405.276905326072,28,1
792,93.18729159301292,118,14
793,20.527068372296494,6589,62
794,23.442879588618467,243,20
795,2973.0455205088397,3452,1
796,166.21397971158038,718,1
797,761.9695408785191,1438,1
798,3.170367704425755,5,3
799,497.31993813116986,17481,29
800,31.693380147840593,6,4
801,29.6874683292862,4,4
802,10.491568037662589,2,4
803,105.11544701325468,3,16
804,5.6957878041031185,220,15
805,280.0713877525305,43,4
806,5.864355374734059,1192,15
807,679.7959741344947,1,1
808,45.88589312488176,8,8
809,72.03395711574838,53,7
810,322.50952336926474,15,16
811,935.4074358649209,6,1
812,2.958614405540555,7,8
813,324.18845385606625,187,3
814,742.0000046196648,8,33
815,178.00021001992485,107,3
816,40.86939415393156,2,2
817,33.106059958257724,2,4
818,3.512803319281255,131,16
819,45.014448133362116,6,12
820,47.632279561441194,1,3
821,822.4153465752875,3,4
822,31.810629201545307,3681,62
823,9.54357620527054,6,16
824,2055.0274209951463,533,33
825,1.7642490511431372,18,8
826,2.8529498515294374,19,16
827,161.9929768868287,796,1
828,192.61737768361337,2,4
829,146.26395495346816,2,4
830,25.66041111467404,11794,135
831,367.13211897351647,4,1
832,47.05697708466868,1303,9
833,8.39398138183088,13833,32
834,6.401703711367887,5,3
835,174.2203353447022,401,1
836,356.6708208778556,8,16
837,143.50211260035388,43,2
838,78.04637337839661,253,15
839,25.44402341608835,6,4
840,3.0722804674564554,28,16
841,69.64055932677674,81,1
842,116.58013400313392,7,7
843,410.8292911294418,78,1
844,204.54848371814109,644,1
845,3.3959726969201527,21870,34
846,6.340486948575421,10,4
847,158.0445754055784,22,1
848,3.875125491586426,19,17
849,26.15901334029014,2,3
850,24.95046788782981,30,3
851,2.8193096251527425,756,16
852,20.742564004913724,36681,69
853,392.3424903462414,1,1
854,3.3380718118604125,14335,35
855,66.80315132680676,14,4
856,977.2911663113705,798,19
857,117.57210476315416,41,18
858,427.04633353424816,2,1
859,1082.7527336168441,2470,1
860,614.9133498884462,2,135
861,14.415232736754534,15,3
862,267.75067050149676,3,9
863,1799.7432453424726,314,1
864,350.46828208509896,3,3
865,0.9999995778983087,14796,65
866,22.0990714381333,6,2
867,316.054026043531,1,9
868,21.725603248446816,3,3
869,18.782906642618702,2,31
870,7.109009510164802,23,8
871,11.960463134544,2,8
872,9.226379062897594,20021,34
873,68.35313315750881,282,2
874,502.52508727596074,49,13
875,16.32774896621462,2,7
876,3.168924111954627,7,15
877,1185.7620184775678,1262,1
878,361.47124805228964,21,1
879,9.13909536490067,0,3
880,6.612168748120175,5,31
881,61.70607768040589,2,4
882,82.54958408958099,28,1
883,861.8474632691934,4,1
884,128.07156080814946,6,17
885,857.5592151233003,264,19
886,1170.0699649840958,396,15
887,16.221842889177253,7,8
888,21.9457744074987,851,16
889,88.38667495716459,45,1
890,22.745398802809476,27969,9
891,92.42512607931728,590,1
892,31.521743742399565,19,17
893,5.156112749326503,695,31
894,12.136768279927956,2,2
895,64.73372303797363,235,31
896,27.690437224849454,37893,32
897,13.135645089145152,3,2
898,1330.8297892378343,209,64
899,230.11597572406168,1003,14
900,12.033381484380223,4,4
901,34.33562382821039,7,8
902,6.469942509505951,6,4
903,9.131920075741432,4,8
904,219.1297395354389,229,1
905,97.69954590292781,5,9
906,236.24122661661116,56,1
907,86.73211820115768,8078,31
908,4.663879815790088,9,16
909,1.7223072382449152,30,17
910,377.869211587702,37698,29
911,1318.213096533605,762,31
912,1486.5842083194932,18676,17
913,8.073526141613845,6,8
914,81.05493137191931,12,8
915,13.337415229904957,8,4
916,10.291903524815917,3,3
917,1759.0728392678457,1,4
918,356.64591137403613,3,8
919,9.481047997987005,21,9
920,166.65500356781024,252,1
921,244.62758017073688,40,8
922,5.4687188713896004,12,2
923,13.240637273977692,3,1
924,231.72896942815186,4,1
925,903.333351318006,1,1
926,4.640329839383306,14,16
927,0.9999995778983087,677,16
928,8.23603946898105,3,1
929,3.932649341601822,3,2
930,612.6996303909123,96,8
931,54.14007272980613,1,2
932,4.102196642753652,3,4
933,54.680082146224876,24048,129
934,32.12952572246085,5,2
935,255.11518821521372,4,9
936,19.065613545706146,20,7
937,16.75946376410984,3,3
938,8.228063335846034,3,3
939,18.591372979865284,32633,8
940,155.72844939820806,584,15
941,625.8857153759857,1636,1
942,105.35935272294235,4172,35
943,457.683802857423,76,1
944,151.78811046996228,39,1
945,237.44847162036078,87,16
946,888.3105442000887,14171,31
947,255.65711311133134,59,1
948,910.6561270561682,3,1
949,24.711437379135056,1,4
950,3.753158896977808,11,4
951,14.599077104206167,11,17
952,352.9405529885038,89,1
953,3.737419982862373,6,4
954,542.5787948088719,7,1
955,1181.211588404045,1,3
956,2.3987709457979394,14,4
957,254.95837041818245,81,1
958,8.938068118026676,2,32
959,24.662599929503884,39218,32
960,26.081417084334237,21,16
961,75.61275135822332,111,16
962,4.141195220025962,8,16
963,5.412091646294884,12,32
964,16.98840644421356,15,4
965,10.694581970231923,7,8
966,597.017826924522,3,4
967,39.03612791543434,22,14
968,41.62999840143056,768,4
969,6.541979672542812,14,3
970,14.898217519152775,1,5
971,204.13325022136755,3,1
972,328.6671109968599,5,1
973,262.3616501107057,8,10
974,13.496020978761354,5,9
975,35.384567159689134,47,8
976,99.01288325415729,132,16
