Job_Number,Interval,Run_Time,Number_of_Allocated_Processors
339,40.47579634243937,62,9
340,493.5003139030015,104,32
341,345.64707001586214,36,3
342,177.42039175285802,674,2
343,29.48666906748189,501,2
344,10.213780108445318,-1,1
345,35.99099079384691,78,16
346,160.85246787953793,98,1
347,29.84886790102479,-1,2
348,1964.9089066855056,222,1
349,18.904641058986837,121,32
350,30.95830332832338,46,5
351,133.34152818980013,48,1
352,318.04676778490256,87,3
353,28.139502364643736,17409,16
354,1830.6049852815697,54,32
355,1069.0472168438625,525,2
356,56.22431861465496,53,2
357,378.22650288000176,20,8
358,303.3967758355067,24,32
359,117.05712264181247,25,2
360,1110.977311736151,28543,8
361,93.75362604384253,-1,4
362,29.759202055339777,27,23
363,111.16037426616175,52,3
364,45.759236754661515,523,1
365,173.9949424972282,1,4
366,0.0,2911,65
367,31.33597053013221,1995,16
368,27.25685484531726,59,5
369,605.9330453641039,-1,1
370,8.598957761160028,2635,16
371,25.9801151741375,1785,16
372,29.296673899791983,1950,8
373,652.2412205862275,526,1
374,249.21272582905013,48,4
375,8.899337097864933,2209,32
376,25.89907036528829,17637,16
377,230.87315832031067,54,3
378,5314.213210967379,87,2
379,3085.9195249987206,507,32
380,131.0800657767294,-1,1
381,86.44510129578524,-1,1
382,164.752704146295,431,1
383,2559.8568426844367,657,1
384,107.97207730039214,22,4
385,12.742639641560544,-1,1
386,29.245958252699374,31505,9
387,40.29270901355375,-1,32
388,51.5286292419252,37,16
389,167.89092603590163,20,5
390,43.44663440573564,11292,32
391,481.1886721225291,65,4
392,205.05638440799785,17,4
393,1319.230777003353,28,8
394,26.655066902886997,-1,9
395,26.95528006094077,50,10
396,2851.2182373717937,345,1
397,108.03280498356597,6,1
398,84.32930615887692,91,1
399,66.17534153744495,18,9
400,165.37500713308776,66,3
401,1615.1398689970024,12,31
402,76.65044359328098,22,3
403,66.83164941907773,332,1
404,38.49413670001144,20,33
405,7883.532463337686,44213,131
406,1395.8696785134925,13213,12
407,439.61562271021626,49,1
408,81.36417469750772,87,63
409,67.19307436294145,36,1
410,227.4340230279729,56,5
411,51.970757929429865,7,2
412,821.3785802915377,42,16
413,19.10828975027337,-1,16
414,40.30552969648865,64,1
415,782.2721202128167,62,8
416,145.1843947545152,-1,1
417,94.1712905686607,1773,16
418,0.0,-1,2
419,12.348245175056192,488,2
420,169.48152287367054,-1,3
421,776.8839471878707,79,4
422,60.00604595996135,30,1
423,32.536457569314805,1,32
424,18.01730262792385,44489,16
425,1515.407501573355,44,16
426,956.1831191856988,23,16
427,2822.0653807977583,25,8
428,1532.4136406217278,613,1
429,320.3043739869258,62,8
430,157.87945732607994,5,3
431,7560.111161536396,440,1
432,44.25333204979498,-1,32
433,361.0005159029057,-1,7
434,37.47831568690023,60,7
435,25.271552255271523,12709,65
436,49.0654255365522,18,3
437,315.92850089191626,16,5
438,61.81931003803285,49,1
439,22.711455367438916,67,8
440,47.17172205356058,63,16
441,26.77658608014447,25,1
442,34.819546589799494,74,16
443,19.0459139444353,3184,134
444,203.49416269356334,-1,1
445,138.900363633328,4,4
446,33.21769344761855,531,2
447,0.0,20,2
448,64.59672911539695,11,1
449,880.7967685517549,4,4
450,118.11213400383835,40,1
451,155.10511165343132,-1,3
452,2.075950849108409,-1,1
453,87.75382407974448,614,1
454,24.01193028342916,32731,32
455,407.05290702759766,28,16
456,10.788117414941574,3761,16
457,0.9015865288671705,3054,16
458,86.29215750112522,87,8
459,149.4846274366497,64,1
460,31.775113717546745,38,4
461,2271.60136847842,17,16
462,551.5571418261711,107,7
463,10.331490678742139,552,1
464,32.936601220610754,33525,8
465,111.9572945141148,-1,3
466,409.0020951025795,36,5
467,976.0797257080428,10884,64
468,57.1158753869153,10135,32
469,454.5734393056234,165,1
470,168.40652413631156,-1,2
471,302.518607191985,45804,32
472,206.13413723085006,470,1
473,134.77029164260313,693,1
474,406.2310405329679,-1,4
475,188.14036406972917,74,1
476,19.029365356549278,10,16
477,30.560415803911734,14121,64
478,50.7333916930946,304,1
479,203.69463345695715,4,5
480,167.20204751496277,75,3
481,15.508002918584562,1,1
482,22.38342026802751,15209,16
483,108.07813118377614,-1,4
484,343.94801373957495,-1,1
485,163.09046531327323,598,1
486,44.97519756968414,16002,31
487,3580.8881528185816,32202,8
488,679.8077387805284,64,8
489,306.1878909366992,-1,4
490,90.91382057609297,77,1
491,125.1546937584951,636,1
492,151.23693006652206,472,1
493,17.800740687000648,590,1
494,238.7558082716713,26,4
495,30.069306997602233,-1,5
496,1058.4852755923866,11929,125
497,184.2143670834477,-1,8
498,47.41340189760251,74,1
499,132.35555481103182,56,1
500,39.239583020868096,41,1
501,15.399424384475779,60,16
502,14.22314645891353,24,2
503,149.93015936022454,536,1
504,1101.5780931319107,29,2
505,1741.0288177888913,29115,16
506,106.26407640249147,-1,2
507,151.46015983302107,-1,1
508,62.9990317015114,42,9
509,15.492773164516521,100,1
510,86.71484937099012,27,1
511,134.64241472306963,38,1
512,163.3201659937005,-1,3
513,106.94741255026007,87,4
514,1223.473640691257,77,8
515,460.1167790452178,9,3
516,19.99353838742806,6088,20
517,45.1112106411701,-1,27
518,0.0,2077,1
519,56.18451865663326,17,1
520,38.35252963968171,58,32
521,109.70027884928645,27,1
522,200.41720400461884,25,4
523,100.3250403062925,86,4
524,218.89516633831767,56,4
525,0.0,-1,7
526,0.0,37,3
527,164.26629357219971,62,5
528,41.118222235387606,15775,23
529,18.00267812766173,44579,33
530,26.71338730050207,1941,19
531,1049.6247017483379,28797,7
532,1659.134116280287,45955,65
533,187.53693365055904,46,16
534,428.47086936670763,36,8
535,17.73616885625327,2476,65
536,90.75365707435586,118,4
537,0.0,13082,32
538,11.887538233663161,-1,2
539,95.15606345692044,84,1
540,15.304964804013869,2142,12
541,56.11271647180128,61,4
542,333.92662479982624,-1,9
543,1161.1583854084265,-1,1
544,591.9887091105329,50,9
545,45.80826984291141,72,9
546,43.7479744627674,63,9
547,442.004785328504,37,4
548,145.3089035835483,-1,32
549,37.39109889908629,74,32
550,8.634490911238512,4062,63
551,44.636778901118355,13,9
552,906.2389637405171,43,2
553,427.7574004366784,8922,31
554,240.84013983208447,56,2
555,119.54885035701008,-1,3
556,442.44307979683526,-1,16
557,100.25742540255168,35,8
558,28.30672794127873,64,1
559,1994.0234917345692,12863,8
560,1083.0316963354837,3,4
561,178.75624618111172,81,16
562,500.78735327476477,59,8
563,30.43385518182552,304,1
564,53.34907369824067,-1,1
565,28.657296865783753,10313,66
566,990.0471909892025,5,2
567,72.97557171229805,-1,2
568,20.32473346152403,71,2
569,608.2335503288411,67,8
570,39.67164746344177,-1,3
571,41.32684914571921,10793,33
572,73.14422153638898,-1,3
573,96.74501183216012,3,6
574,0.0,389,5
575,23.354085348543073,61,9
576,24.02174521001169,1324,66
577,40.64663422750337,-1,1
578,230.28756110371862,43427,23
579,27.686762650955956,11,1
580,2561.7096817248175,42,32
581,11.913236204136002,43096,32
582,484.20501327461386,13,3
583,434.08169139048005,-1,1
584,114.22489404802138,72,16
585,170.73012241071666,81,1
586,35.918520284087876,307,1
587,20.526455239134375,-1,32
588,167.6583195910161,113,4
589,762.1913396897116,78,32
590,12.691133530029166,4048,16
591,14.261977216600432,56,9
592,30.770914301301726,229,1
593,79.11488576111466,-1,11
594,0.0,63,8
595,149.32001960542704,28,1
596,49.37439722476208,10,9
597,0.0,13,2
598,1141.8783791704668,315,1
599,132.66534376167098,-1,7
600,48.702703116883065,18,16
601,30.928105803258006,-1,2
602,56.14886104364181,39,2
603,124.4275203819675,-1,4
604,517.2374942060965,51,2
605,36.74320884436549,-1,2
606,1134.1339096405595,24,8
607,583.4632808837823,3574,16
608,118.69064702711131,-1,4
609,912.0797163729077,55,5
610,240.55804433425692,80,32
611,429.53870115076364,58,2
612,0.0,-1,4
613,2525.7616891936577,34,32
614,1675.1694255168172,25,2
615,79.5477366305664,62,1
616,24.46257796369166,56,1
617,19.78982442558148,7,9
618,1373.6664717188055,-1,31
619,128.007715797856,25,1
620,14.00496064098379,494,1
621,179.72866025707614,604,1
622,44.40011557510749,82,9
623,0.5734065424443102,41,5
624,191.2426774162417,-1,65
625,39.43093976450898,44213,32
626,0.0,43139,8
627,33.889808195208246,-1,2
628,77.18495524004308,-1,1
629,17.739020118390908,-1,2
630,1621.0044041129452,44714,64
631,44.537115332334565,34,16
632,52.532710349703194,82,8
633,45.17998990764086,87,1
634,1205.1437575943064,97,3
635,156.46545646059366,62,3
636,131.8230669547081,438,1
637,57.55056550254863,663,1
638,46.719847761757535,1,2
639,1053.6811426973006,-1,1
640,447.939316343503,84,3
641,5.873568926419495,-1,1
642,167.70436478166272,96,4
643,34.37772013971658,107,1
644,2116.038238867392,575,2
645,60.46713862474418,11,4
646,14.06010287189595,-1,3
647,23.54146372178592,9,2
648,25.591464334492244,-1,1
649,148.517503342135,17874,63
650,374.4861853480264,77,1
651,1295.7512940626382,788,1
652,131.999152555541,36,16
653,302.17068766579854,-1,4
654,26.62070842814871,2371,7
655,112.07238476344962,21,4
656,132.90655480842517,10133,32
657,31.15943375595093,84,1
658,40.84010356761851,8682,32
659,28.420765963385517,531,1
660,56.624784237087475,107,16
661,46.887184735391486,134,16
662,81.14452125649582,116,4
663,137.60107806451487,-1,16
664,394.1950794186015,-1,3
665,9917.143431237475,43174,64
666,89.91500129694867,3402,64
667,51.94719881135916,-1,1
668,85.98886274778334,-1,7
669,16.192188208291775,7,7
670,27.76835221419591,-1,16
671,912.3152414278477,2,1
672,0.0,53,65
673,119.7074962487521,386,1
674,177.3681252459994,47,4
675,109.77591440799995,55,1
676,27.53764898936959,115,8
677,42.02191004918064,8934,16
678,52.33477434196953,295,1
679,200.7489230949052,57,1
680,426.3900550541635,47,4
681,4615.512912251003,817,1
682,213.522782864367,106,10
683,121.50774834709958,62,2
684,34.100892472343475,346,1
685,215.79833171571704,52,3
686,243.08844448264247,28,4
687,4.0642716131969046,120,4
688,35.0875377073986,31,4
689,43.30295011226675,2910,64
690,10789.562712348481,10158,32
691,8.36187171820535,22,4
692,518.0976236931085,53,16
693,10.083769202114958,37,2
694,30.479334124174304,65,2
695,505.5694361751195,37,16
696,27.512111384868277,-1,16
697,213.22059081138366,43,2
698,632.9200934497659,15454,1
699,0.0,15,32
700,430.90091235476905,111,65
701,39.10429900784223,-1,9
702,171.6882386354107,7,3
703,92.38437022567477,26,4
704,473.25149173770444,-1,4
705,54.56653493158555,761,1
706,20.700828129056575,74,1
707,148.6957459142773,-1,1
708,120.51635664802787,82,3
709,1398.0573768255865,1,16
710,19.39230983739082,19,4
711,396.9701705319835,44,16
712,37.24819149081145,687,2
713,18.997374328883033,2010,16
714,60.768008529659774,1247,32
715,169.91582662535143,177,16
716,8.836247372962344,59,33
717,36.14898203056177,44376,65
718,48.82894280644928,43054,63
719,6.439425683642332,30,65
720,32.15919879551299,42,8
721,464.62093350124906,56,3
722,201.86650990827323,30,8
723,1031.1474730141288,31765,9
724,39.97944979276947,29,33
725,425.2743718113633,65,32
726,175.25141797395764,17750,65
727,47.87307325007265,-1,4
728,37.954361437101106,58,16
729,3.440382948782542,14,2
730,129.06092642411903,-1,1
731,171.38871177943042,40,1
732,340.29123209823155,-1,3
733,26.811851267148,-1,2
734,191.9418714010075,39,1
735,749.9953154747029,18,32
736,43.205883084906915,406,1
737,422.2656935466956,59,4
738,0.0,12,16
739,2.763670789603026,-1,3
740,57.49944894946016,8,1
741,239.48187994592624,-1,3
742,19.530380278474052,3737,16
743,12.010423711017914,293,1
744,496.9874164268243,108,32
745,2711.24068446107,27,16
746,1740.1958503120181,6,8
747,18.81131381132849,19,2
748,190.14430076255096,-1,32
749,24.982593546365724,12803,64
750,114.86176916417199,25,4
751,126.90451810656504,51,3
752,61.81313099343199,529,1
753,36.173009386282445,3,7
754,10.807203033024182,343,2
755,73.08809185293649,30746,64
756,2736.672005725559,36,8
757,1329.286099784863,44322,64
758,26.078884494054883,33370,65
759,5.6549752065034,-1,1
760,43.28936916200292,97,8
761,704.8236272904771,65,4
762,383.0837093830315,27951,7
763,148.5601305342041,-1,8
764,136.966869825456,62,64
765,650.4340668425059,90,4
766,14.746429529315494,476,1
767,201.61183796509223,36,1
768,18.410020288961505,-1,16
769,105.25905629649996,-1,1
770,15.01325687704839,205,1
771,32.204786872789626,-1,4
772,30.21360060173403,80,1
773,94.74765379289602,11,3
774,2003.5497020456262,42714,64
775,5.3306443330874025,32,5
776,429.08112496348684,127,32
777,100.06218969633697,-1,3
778,4562.914702120986,754,1
779,0.0,3783,16
780,0.0,53,20
781,21.220294408999393,125,1
782,120.75484959427835,106,32
783,0.0,68,4
784,52.294127043902435,324,1
785,196.49387808643553,63,16
786,26.320983419882637,812,1
787,519.6799840098465,-1,4
788,734.2957156009938,0,4
789,1114.6028833604068,77,16
790,14.736411297916206,62,16
791,0.0,5,3
792,85.98350198489172,-1,16
793,41.88146000770943,103,33
794,100.16785707579463,22,3
795,1161.1166237154862,32,4
796,9.646682998055606,2115,17
797,90.04869791642327,-1,4
798,273.1639052149917,60,3
799,124.5013563690866,-1,1
800,266.72061695084005,19,2
801,31.447902287509777,116,4
802,476.3822768872154,-1,8
803,131.02011668941685,52,3
804,223.5293804165451,42,1
805,102.98753826200104,50,7
806,0.0,-1,4
807,186.9867532277565,592,2
808,44.33814909954299,26,1
809,73.92477320064765,36,1
810,462.8883559176586,101,4
811,0.0,44,4
812,18.265455909389836,98,65
813,19.930015462045652,63,2
814,22.559198073150572,3657,16
815,3.5844079084862486,3587,126
816,182.47357947657605,93,24
817,465.84272766115174,-1,32
818,31.408401572461607,2845,16
819,21.515913181744093,4,2
820,121.25955200930449,2,1
821,6.512846527562537,-1,5
822,185.42417466497574,44325,63
823,16.017238699882952,3140,16
824,982.8133945113824,25,7
825,232.91173947543916,60,32
826,26.942585050610788,43597,64
827,491.0239706669363,38,33
828,173.68431385886817,-1,4
829,41.8775381915427,30566,9
830,30.092434911373648,-1,8
831,24.766520793846794,514,1
832,9.528707580533544,74,1
833,10.201883794257345,9,2
834,56.54386769738461,10047,24
835,120.34990861573178,-1,3
836,1602.6734901632421,48,5
837,146.83116497022252,-1,3
838,78.35645143479039,98,32
839,175.79668782695995,38,3
840,20.435884381107332,8978,33
841,44.46208567134808,107,9
842,85.69247733478647,44,3
843,494.9601375942528,-1,8
844,302.44881207732226,23,4
845,104.85924918441356,118,2
846,28.376718234669614,1702,129
847,116.73904015511528,-1,9
848,198.0565758600659,20603,32
849,2623.335340443421,90,1
850,171.4722807307355,26,1
851,653.9220228981595,81,16
852,17.30679412056891,8,2
853,42.27604913759126,45432,133
854,24.35818894917042,3200,9
855,149.32351211078554,27,3
856,0.0,29,1
857,188.89382134308386,81,4
858,373.1113603590009,147,32
859,152.30306622228326,-1,14
860,23.451926145247253,52,8
861,13735.953283597408,13387,130
862,39.90088052651386,33,2
863,38.521765977995415,44087,65
864,143.66492512620994,65,2
865,245.5153128290454,43857,32
866,46.54835685189728,69,1
867,106.5547087284055,44,1
868,97.08354270489771,47,1
869,39.119127908055106,-1,4
870,0.312736633044171,327,2
871,58.00182100223397,-1,4
872,5245.155265147359,533,2
873,3577.0641984786353,451,1
874,70.8316055615006,17,1
875,35.84604250401285,9,1
876,40.92814501698871,126,9
877,51.70086095042557,17029,24
878,21.843549712046922,-1,2
879,79.32604542909465,83,3
880,3.709629753814273,8806,2
881,20.436853150712608,4095,64
882,34.103619879455195,49,17
883,3165.0831421593366,35583,64
884,6.3281836173408585,-1,1
885,72.7311335905926,48,1
886,154.46240498466673,497,1
887,54.01691773806188,31,9
888,7207.673087129831,57,1
889,338.4777456286009,33,3
890,62.62838662339032,115,7
891,1470.02298142401,25,7
892,86.67057744173084,-1,4
893,28.166595197169524,60,8
894,370.4743604989603,60,32
895,75.46292098994454,-1,1
896,3.1975336224832596,137,1
897,31.4595035849181,91,26
898,0.0,42,3
899,2.254454194984163,-1,4
900,2223.807255327279,43783,32
901,14.211934593044909,38,4
902,13.910057051938384,44282,65
903,8.276274133623385,219,2
904,88.554417414782,37,4
905,72.60456147106103,-1,5
906,124.31833395411061,69,16
907,31.0547183561727,34,1
908,68.44512356394702,-1,16
909,185.4153754141418,489,1
910,62.68234815951626,48,5
911,46.93840307290377,31406,8
912,34.66789610724192,47,1
913,89.85550763233485,51,1
914,104.07319705704893,31,32
915,15.6075522395457,500,1
916,1008.2338693601419,98,1
917,39.61737559321492,216,2
918,614.1849374380464,3555,16
919,44.97017274272051,46,1
920,210.75929655504643,95,4
921,487.79203007537285,37,8
922,35.39954823314416,16,4
923,440.9300173661263,45,5
924,385.00507803473124,89,3
925,152.87320328637173,73,16
926,4.573790681517096,6,4
927,153.06414740200188,83,9
928,32.35554821937559,21,16
929,115.64792187569095,29,3
930,8960.980138973988,3583,16
931,3.3155131944716025,-1,9
932,14.381572875971038,-1,2
933,16.62265219310348,64,32
934,36.640623647171466,-1,2
935,2.338252898739203,311,2
936,127.42980301983735,32,3
937,0.0,39,3
938,14.164300521314246,49,8
939,222.3423223522229,107,4
940,225.91282095160204,29,3
941,12.328417984742902,34,2
942,22.841238297432255,16,16
943,0.0,-1,18
944,228.0427425562038,80,3
945,1345.1718039248371,85,8
946,34.15588825831932,88,16
947,129.70894961737403,4,1
948,27.802316533946044,42234,130
949,172.81190520210686,3,9
950,178.47757591888427,99,16
951,0.0,-1,5
952,82.99585829964893,-1,3
953,195.5383882257711,-1,4
954,33.79094747703274,478,1
955,255.5862320700324,41,65
956,8.400099039665324,29,2
957,96.92932298161338,53,3
958,742.3078102938197,16,8
959,1017.1065333777028,2662,17
960,0.0,3132,17
961,137.4917375007548,376,1
962,2065.9245509220764,12875,32
963,38.81330772630976,6762,29
964,349.0252128590905,61,1
965,16.401076849998915,-1,64
966,33.29144561022446,31685,8
967,382.14224336935956,24,3
968,628.9579923285463,-1,8
969,6.424292001606977,44,131
970,65.40382373438638,133,1
971,118.10529707534853,131,3
972,87.77363170746844,-1,5
973,43.12572473529984,116,16
974,123.42342031830428,2868,16
975,384.0425216253381,18,1
976,14.590979268038115,-1,33
