Job_Number,Interval,Run_Time,Number_of_Allocated_Processors
115,2.1133509965123696,680,7
116,192.8733120090721,0,2
117,2688.5809183687875,14124,18
118,981.3886630803728,5,73
119,1217.4734205774957,1151,2
120,21.230751077309325,231,1
121,2.4389588926013595,1225,11
122,203.4336725603786,160,23
123,22.092537584748797,120,21
124,2.1730510354831716,58,6
125,207.20284249533313,13982,1
126,103.60850985483833,205,121
127,39.748441771174825,4678,29
128,117.85268601129667,1570,18
129,56.60012840213739,476,49
130,135.33364918608055,343,6
131,252.32012513280594,16946,25
132,659.4246931437759,11756,41
133,1284.4414267875738,-1,100
134,58.16804102385765,845,2
135,7.337962251360954,3,13
136,1723.6151019250879,30,5
137,1361.0106603873649,1632,25
138,39.85239243602681,33,24
139,34.37300002185641,13404,2
140,1.9473985747042761,3,87
141,2.526513745553593,0,38
142,1019.1212956156774,5448,32
143,2140.928019827447,53427,25
144,396.8203227407676,63822,66
145,11.024671971627043,6560,151
146,1096.0072279807098,176,85
147,748.2962240375965,1954,5
148,1.006951311000479,0,133
149,1.6375102988559158,3607,131
150,103.43423441998655,33,31
151,1391.0383795795121,56,33
152,8.50909703019184,1914,28
153,1944.1514478423287,4133,1
154,1.0002367335510343,905,1
155,227.23983930884418,5324,65
156,3.7243254540153847,12,9
157,4.047516253791371,2,77
158,637.3332408671433,171,10
159,43.234510903212296,-1,56
160,19.746696967338213,-1,37
161,107.2993474336862,309,22
162,203.84150233568377,485,138
163,5.063793473298538,1622,57
164,321.0838297971399,277,95
165,108.37392984290247,12582,104
166,23.560365695195102,6824,17
167,29.46852459542354,4360,51
168,2.437612013429956,2,1
169,557.5589471018932,36,3
170,5.749820574885193,35,1
171,433.4050350871988,6872,12
172,6.655592403856669,2285,6
173,104.43931599559711,-1,5
174,150.24448240728725,-1,3
175,170.69534912186748,2913,22
176,1.5548166550902185,-1,106
177,3.00437387058963,358,89
178,80.52206778925215,7090,66
179,556.9282410043992,1905,21
180,77.53385495651032,3422,145
181,1.1166654737222583,535,142
182,59.925545254623565,1690,2
183,18.844081799145815,-1,9
184,109.66590401520443,1850,2
185,13.14836687369547,67,5
186,1.0850712541457506,3059,2
187,32.14495594309094,-1,17
188,3.849222550606856,88,11
189,79.81432897804663,5433,2
190,296.7027160068234,4211,1
191,20.59737510548591,648,1
192,214.51388957264788,-1,7
193,73.08305378023266,1176,11
194,12.631643759196837,927,148
195,19.837101520165206,889,1
196,36.53932706713187,-1,3
197,133.3336869763138,401,103
198,4.108927932873923,2516,61
199,6.707009967476901,-1,127
200,77.86797097590812,-1,1
201,7.043137564012956,202,12
202,1.6262113453073748,9,2
203,7.692331594985099,101,16
204,1831.2308282380163,32,1
205,763.1555372337051,1488,1
206,233.7099702801334,2973,48
207,3947.983859531769,7771,106
208,8.370564714055547,-1,140
209,2.2522699030609385,-1,70
210,18.567631999481975,8889,20
211,705.5860411539061,-1,1
212,1.3260205647228402,0,9
213,18.453843821349516,-1,10
214,27.24850437885896,-1,6
215,409.8264331086559,194,66
216,1235.3251100358577,29,2
217,71.6065493425519,175,3
218,1060.592355124063,367,156
219,102.73166850345551,915,20
220,1.1525403923938047,-1,6
221,615.7469946542761,259,78
222,400.9984589738426,10328,20
223,9.783743993317541,125,4
224,547.7350410294172,205,15
225,2.1607947472319475,996,12
226,25.71705419159945,-1,3
227,11.903919090558754,-1,12
228,50.56166027436954,1309,3
229,217.69479194502895,428,35
230,1.9205789424231283,5685,23
231,3681.119466735083,-1,1
232,446.5181488087789,8023,7
233,1.0126873449377014,-1,1
234,41.51332342056786,645,1
235,183.96650276782822,18110,6
236,1457.714773108557,384,9
237,539.4240889129469,6218,12
238,171.3944975694901,1336,243
239,3.5957249320010125,460,7
240,111.55828909946393,673,4
241,1616.1467640054952,1045,1
242,1604.585404413885,33,1
243,1.2355634250442276,7866,56
244,153.20083113563143,2,34
245,610.6411823774914,8506,27
246,3582.824215112631,3237,48
247,84.3439346839174,927,2
248,9.961580118614492,128,1
249,8.198119051475658,26,15
250,1.0000000820492858,2,17
251,147.6995266790087,677,15
252,63.47997379536919,11641,83
253,307.5098426489258,115,1
254,5.111166607156813,2,1
255,10.964061598503747,5394,4
256,1.6401785157532176,2,19
257,4.209285791089551,-1,1
258,1089.8623729334167,6156,1
259,108.2311057170066,3375,25
260,389.0312095115051,735,1
261,237.4664122565858,15551,79
262,800.3699750363988,-1,1
263,80.61071511755651,338,11
264,230.13277301050678,1846,50
265,70.51863950449895,6527,8
266,234.587791423308,0,4
267,91.52553071421326,-1,24
268,1.0197728778778838,-1,109
269,92.59160332793093,34,1
270,259.7399772969964,13391,40
271,135.34243527604437,13903,18
272,19.660095405109526,29735,65
273,696.5727905356233,100,50
274,72.2716015331117,14287,3
275,20.933811190653127,487,1
276,2.6680101550991457,3,12
277,224.98436714088632,11,11
278,192.22234959394754,2760,47
279,1005.4688328870891,2780,114
280,13.89849020580865,924,76
281,2.3693546255390796,-1,2
282,33.04140573274198,31,191
283,1822.4812292996469,559,4
284,1520.7091492956656,0,3
285,1049.1880686069321,23944,52
286,161.4533584667624,873,3
287,1.0079771721613866,0,16
288,1.0130784630059733,16,61
289,370.26654445453653,461,40
290,5.292334172822303,31,63
291,1.0176341830534636,744,38
292,1.0014563788474975,74,13
293,14.65861732746752,2147,28
294,970.019586407956,17523,22
295,3.2870839364796605,1964,26
296,271.9815710333678,445,27
297,2142.8908377880666,9,12
298,7.160761256296545,-1,218
299,1.4045494911914018,2952,75
300,180.4870739931382,6750,55
301,535.6761668469984,9564,55
302,62.58093026507015,284,3
303,1269.1727321283856,38,6
304,2.0733622981175115,493,8
305,718.5707122931316,574,4
306,1.0000002222477353,1399,18
307,1.087626865969365,32,6
308,976.6554372964379,622,18
309,697.7556436288586,32,13
310,1752.6121948081004,645,2
311,307.2839009462606,2966,35
312,165.49334515097877,-1,53
313,9.268118458007942,165,37
314,7.447727442336157,1,10
315,416.16585055185345,-1,3
316,96.7507490272564,-1,1
317,1031.1321847023353,22,12
318,33.668431665556675,-1,1
319,27.070387507904822,-1,1
320,1163.8247497455689,26,3
321,63.446053387882806,4,35
322,1216.3758768127009,124,3
323,285.107783905247,87,8
324,42.65034540009927,1625,49
325,248.44591380531585,3189,45
326,1.1436336167623034,930,244
327,75.14154846784056,-1,10
328,335.3397648797619,1024,2
329,8.169285041441249,4,9
330,292.87033980784986,314,10
331,429.2316669024935,30,2
332,202.30689594174186,7660,1
333,405.29851348456225,2934,6
334,94.09698453071702,363,11
335,880.200308600903,1252,2
336,1.3311852318824413,22882,72
337,933.6993261986179,3521,13
338,62.544073924027195,6961,2
339,564.1135188235052,1277,1
340,476.84377298489994,12262,36
341,23.57031989394548,5009,7
342,59.57100201271443,-1,1
343,381.2755004150013,41,5
344,447.39999788416065,11,6
345,224.65428448270714,539,10
346,113.88407438008414,3845,17
347,1.4431613663010217,3939,24
348,1.0128830486104043,6,80
349,5.957710255931694,2422,12
350,1.000097286849351,9,3
351,264.44419388129904,11282,64
352,31.66133135090053,11,49
353,1.1095757419701706,-1,101
354,86.45972530353117,8556,70
355,756.7576233937824,1879,28
356,7.286655372324059,4,28
357,1122.5464998054515,8443,44
358,359.7237715171295,1833,5
359,153.53435017086454,0,1
360,18.58763795477891,1567,110
361,143.81017280818043,1239,105
362,177.17432754894918,3463,1
363,1953.6056924949849,7229,1
364,450.35322123153463,81,3
365,203.79288749868246,12,1
366,1132.7551205399377,22,77
367,1.009048289565837,10,114
368,149.97662574698248,723,1
369,11.793225664867217,545,77
370,259.5719734778485,0,1
371,29.19231534266399,24053,70
372,13.758066483295533,778,17
373,110.70614462288229,1904,52
374,11.557852135161053,182,82
375,24.37470626319177,-1,21
376,120.43180058502404,1080,245
377,200.43512726939204,271,19
378,911.868165914568,192,1
379,26.685761970195575,2198,23
380,18.71730274890202,129,64
381,1.5158540106413794,4,33
382,338.9006243452324,-1,34
383,154.4964527715575,875,1
384,6.608580871823311,104,8
385,2189.897847937568,13198,33
386,60.1619548939047,14,71
387,648.7674065521352,-1,6
388,2.615066280535173,456,8
389,606.6964351354679,158,5
390,172.30512320409537,3662,32
391,464.55395973212353,992,3
392,164.14682934816716,59,13
393,1498.9419213683075,407,3
394,106.69767098525827,5,74
395,715.6965722513312,3,30
396,101.43285272028461,1138,6
397,28.41328477518054,13550,159
398,168.61062276140743,25,87
399,9.863091873927939,5161,2
400,18.629862128275338,378,8
401,391.4434319081559,13384,95
402,150.1654765778169,41230,1
403,532.7390387280245,22,1
404,1.078325731447334,91,9
405,948.4761406837342,839,17
406,1.008855970786361,-1,1
407,249.39527633089293,-1,1
408,3.03777014507532,266,1
409,537.1764778466296,1561,33
410,64.91855150197874,0,1
411,138.80598866644084,17345,60
412,350.42127142155687,194,15
413,95.04707103565775,23460,20
414,1533.1679865033009,13182,160
415,1704.144538486839,3142,182
416,72.06097269224134,8656,115
417,1663.691509634761,52,12
418,64.12864454857105,11,5
419,353.4108542790501,624,21
420,9.341915478586643,4871,27
421,5.973740810478959,371,10
422,28.409329676788907,9,2
423,618.331017630059,2012,11
424,1.2210167859932792,-1,24
425,510.0504548795729,1,8
426,142.89097835284403,407,115
427,269.3178288575737,16255,43
428,36.10985239706256,7018,24
429,103.91017255938877,1043,23
430,567.8122021393929,3124,46
431,1.079257150371856,0,30
432,472.40682022107757,52,7
433,65.90045974636305,163,21
434,20.21902910042124,31,73
435,494.1310120721466,1428,37
436,48.63791184198828,243,15
437,528.4113398949853,2654,7
438,109.53083601659544,157,6
439,10.244745516948305,8696,14
440,792.2589015400412,6822,19
441,9.062469660675855,-1,7
442,870.2923128866037,-1,16
443,7.082654408219337,-1,6
444,132.7107565714726,1566,10
445,882.1913411274921,331,1
446,1.3912086233588603,1,31
447,1.218603797592558,-1,51
448,2.5932297203287438,0,4
449,17.386338412510934,70,5
450,38.171397613187466,1275,26
451,94.72646540084527,1836,22
452,28.824340899115917,3,2
453,1007.5689800845507,9,17
454,876.1385341715753,166,1
455,1237.0786255111395,11875,22
456,5.878974015564621,-1,10
457,1.0185381759583099,6,4
458,4495.87635494202,27058,20
459,1.0010639465021398,21,1
460,1.0093655384173559,-1,3
461,21.455388318374748,25709,8
462,89.46897862412783,16076,49
463,2750.649367720053,713,26
464,7.639625784312194,4,1
465,13.642951441592787,392,72
466,1.659705430319664,-1,1
467,1.0919873084077834,560,14
468,24.877227609748356,35,29
469,1.4767282317857386,0,4
470,37.28910734398675,4281,1
471,207.27173658344975,18026,22
472,6.2724023123685475,11472,60
473,35.77778849113362,-1,1
474,220.7365538205769,498,21
475,1411.2696297345983,-1,25
476,143.72866712645842,0,63
477,726.0723088535152,48,18
478,92.95541513298859,395,1
479,87.91612112681617,10768,241
480,257.095876691371,6692,83
481,87.4491408769878,-1,12
482,827.8170438256451,12732,198
483,6.405087769326115,20,4
484,3.934316138712271,61,13
485,1.043045908271885,355,5
486,7.826120688517268,31,17
487,8.130996583204013,72,1
488,283.13590163558905,1,1
489,439.1643705858267,423,10
490,1993.827981933498,615,1
491,2.1913805893099925,-1,1
492,24.94858155483641,-1,2
493,69.51581197206717,3327,53
494,1.0000000290859656,21,3
495,317.7380260820416,239,160
496,101.20336118263542,240,52
497,117.79972209115509,53,152
498,447.51032664256525,3481,1
499,1.0001175031435972,-1,2
500,125.1654053508514,-1,12
501,176.05980069988243,1,1
502,1.6382898311681355,-1,1
503,28.26513806925891,42,1
504,1.0226416098255673,12,12
505,145.18122755430048,749,1
506,17.01984157900262,-1,1
507,50.33897839646267,13804,11
508,109.86004255023693,-1,1
509,879.990749292716,531,14
510,263.91500640492893,2097,19
511,693.127776265114,6,12
512,494.6425034411799,198,13
513,1138.5274095125776,2419,97
514,2.5429410125662035,0,8
515,169.10508215005808,23,1
516,1.2657436635235078,427,2
517,21.132688588815256,2628,1
518,181.97671605203593,4785,7
519,1.0020773094634832,3200,43
520,1.015829471431404,1,2
521,353.3797395012731,42,40
522,178.91471535887237,1706,3
523,1870.9687363635712,3958,20
524,408.3869211741215,2811,15
525,1.0164053840013259,11959,3
526,1255.7581465629494,28,7
527,1062.2285518494339,4031,2
528,283.1422840823268,-1,3
529,59.65446873186276,38,1
530,1.1216413825610174,-1,49
531,1.8213124381757715,-1,1
532,1.6320639485089892,995,8
533,696.3991618331586,6909,1
534,2.7708189704229262,9127,32
535,1254.1612908581974,3,38
536,54.273398396716416,0,1
537,1.0098990719035388,230,4
538,19.700092803110522,41,83
539,73.3958612408072,96,5
540,519.0373345754532,34,26
541,816.0962225074254,1328,16
542,29.3643854855691,12430,1
543,227.59200946045752,687,97
544,37.5850647846266,4143,14
545,547.4358664789452,21,1
546,346.3602206181607,1302,32
547,43.44066349908634,2022,96
548,57.55379219702063,9,16
549,1.806541704735086,835,3
550,2.239879236119313,1507,5
551,59.137798564508294,2,2
552,1.7664178495273135,-1,35
553,1557.860323864132,-1,23
554,193.5172529268052,30277,71
555,243.71719729315018,4797,21
556,1.270954167760453,21836,5
557,54.89615904712783,318,35
558,1.0310393653286511,31,16
559,84.83650993544349,187,16
560,29.991948398320748,17,4
561,296.39565063206743,82234,25
562,254.30619871272043,661,10
563,99.78837189800707,92,29
564,16.561042173325102,44907,55
565,46.17924319403464,9,29
566,243.90628412269365,-1,7
567,41.235732322277066,741,89
568,32.25355129660041,48,3
569,466.89249702854573,27878,11
570,55.932680231069675,-1,4
571,27.29213325598261,0,13
572,25.66358796432568,9210,37
573,9.216062484502155,8257,2
574,629.1388142593486,10,15
575,6.384732499734947,4333,6
576,1.0014414565190541,0,10
577,795.7101445002838,0,1
578,802.5620383624776,1,3
579,33.16716795003358,230,19
580,3.4017529723024906,-1,5
581,1126.2848188891164,3731,115
582,1.8869571184230667,-1,22
583,3.112441044217846,374,3
584,1338.4556530019217,28345,6
585,2010.143027884586,5261,41
586,651.205184201925,30,4
587,399.3068816695518,1,3
588,22.80486719097982,1282,3
589,291.7089787476567,2372,26
590,800.3833050008591,9766,6
591,485.34633297942855,1112,43
592,115.60230330607966,-1,4
593,2896.7823910225,22514,20
594,40.83701912494845,337,17
595,117.06270416651371,29,11
596,20.736383974708087,94,25
597,42.02552343840436,1787,2
598,1.0002358868050638,-1,1
599,1.0000132161069244,1793,39
600,1.0161978363183923,9763,22
601,93.81718549840554,18977,2
602,1899.449756466682,32730,112
603,155.32722412453208,2460,16
604,163.7339965894217,1281,23
605,119.14981872886,187,49
606,1.017385505506119,744,54
607,18.267427226265717,3502,20
608,364.4225052563868,252,5
609,88.09579752873424,2876,4
610,15.807269758317341,-1,77
611,2549.102402498107,3842,9
612,1.0874152251613682,753,7
613,22.361161598541518,4338,3
614,393.70813182532356,0,1
615,313.4244313041778,1669,28
616,1.0083189523985439,-1,19
617,1.2818797330724052,195,92
618,22.461051800903466,1334,64
619,1.4343762372371383,3388,44
620,412.0990893905743,619,29
621,640.6228167565397,4086,110
622,96.85215727656559,1229,7
623,872.7523225416215,2366,3
624,789.512892581804,678,49
625,939.604983404665,831,1
626,7.138806351947601,-1,46
627,148.4918222418655,-1,52
628,4.670524555888006,5549,78
629,4.778784551403333,1809,2
630,489.7411233104663,475,2
631,231.05940654341453,-1,16
632,46.53461455611441,1201,20
633,75.10807922159499,617,1
634,85.75867070355389,224,94
635,166.50960391419008,17,9
636,52.378113268379245,2821,155
637,1030.1782916838877,3,39
638,262.22529118189686,303,37
639,1.761265005455737,312,9
640,7.765354965068468,60,38
641,6.20035538706261,-1,2
642,18.632034193970128,3951,21
643,1.0063108030134917,-1,25
644,282.30403745816824,254,36
645,2.009529004856669,-1,26
646,511.9765477128885,6,5
647,1.1872432505928714,329,161
648,76.86239782567644,15,18
649,23.053975301945993,295,34
650,937.7592982549612,-1,39
651,1.5314939771130773,26,2
652,17.358720246671975,3854,2
653,16.42984593463847,254,1
654,190.6197725987079,376,129
655,785.9420803920109,310,17
656,1.1318812820768094,49,5
657,92.25879229119124,5532,71
658,1244.7268244029358,440,1
659,122.56331536426475,64,32
660,63.90882002228609,42,36
661,1.1032126684268486,1,34
662,4.080207882024625,-1,8
663,3.238670864582003,5467,1
664,1.8274065669715878,4414,58
665,394.0624473771383,6810,27
666,830.0533006952428,255,31
667,5.946905490428019,19,5
668,13.349549418342109,1463,115
669,159.51148835123496,234,1
670,205.40873350564522,10282,84
671,19.373516342168095,-1,1
672,5.078932477911823,2123,30
673,1.1596808276626958,257,48
674,11.971138753045066,236,55
675,1.000111594092153,1829,24
676,28.683048033909024,-1,24
677,52.72647848438259,1253,1
678,1620.4556624616928,12975,66
679,1.4105123227330032,202,5
680,1.0020669218350717,171,1
681,530.4931549300405,0,6
682,7.706250527373985,0,21
683,4.203519433057641,-1,5
684,16.752900555378996,2,9
685,3.5081983859746577,23,11
686,60.855607637701056,22408,97
687,4.301961581198641,0,2
688,2.0452993411742795,13,37
689,827.5569159569144,198,4
690,22.90894905427156,12000,92
691,2410.8332547363316,-1,14
692,391.31896895481896,379,7
693,449.8725768722771,6371,30
694,12.019201589195669,26,18
695,1190.5278790823286,-1,2
696,315.2436244215526,5,1
697,5.558412444854843,4,1
698,676.3067989091395,7,15
699,785.062594508074,15,3
700,48.16132974188981,9,1
701,17.26077437588964,-1,1
702,6.524945959774272,14249,24
703,1.0000918620173482,128,72
704,388.0880924598148,2700,49
705,728.750296536296,11948,15
706,26.52784512433285,7420,5
707,156.05988077174905,2956,22
708,1.0831398286177525,173,8
709,1.1470163114866392,288,9
710,106.52013618844066,3241,28
711,1116.6018114339424,62,199
712,693.166843954912,26,7
713,157.00280998028805,427,2
714,9.15820139565402,16877,98
715,10.724940405291944,11588,141
716,19.05306168081686,14518,29
717,93.47959204307203,2537,7
718,1175.2042117194092,150,16
719,2.3540664584253617,29,5
720,703.7013376945868,95,13
721,179.23037135622934,-1,7
722,15.989301694275705,-1,5
723,120.34342716513741,3242,21
724,14.689455096440351,1373,46
725,1.000480358494024,528,26
726,84.15686536702793,1393,82
727,837.1643206803915,29191,31
728,957.3330127319506,7924,3
729,35.19166089927961,18,1
730,44.85845757374553,283,10
731,18.625215174210165,11,22
732,2.024454643412077,145,4
733,603.9192019612838,-1,20
734,1.0894907613279181,413,6
735,573.6353318058242,356,65
736,2.151555217476182,-1,1
737,1.8845584161137126,2515,332
738,308.14930935343006,46,2
739,937.8692239372584,1963,18
740,184.22989702440196,25306,8
741,4.6403916011688775,-1,1
742,523.4115419152837,2456,5
743,1.0214339337709855,1,51
744,31.584791469944655,17001,150
745,1815.8139083095566,19599,25
746,116.50094488588556,59,13
747,1.516431408447904,16,25
748,146.58955993676895,-1,74
749,255.4869646781575,464,40
750,2.084080466789829,168,65
751,92.14666432327185,0,2
752,564.939179910607,110,2
753,50.5186347067216,8,23
754,140.86671353720016,180,54
755,10.492794878244494,1644,10
756,556.0333851931429,22539,1
757,1431.9600624259094,7583,6
758,485.54938102714095,706,2
759,1307.1357712139531,45,6
760,2.0464849564367125,-1,6
761,2851.1068136853805,870,181
762,1.7282427914794622,7,1
763,52.94569346004509,952,42
764,99.68236747012216,10882,3
765,226.69892502550556,8480,1
766,1249.471557011223,2085,41
767,1064.565264784229,475,1
768,1.3874622378985537,850,41
769,873.8336253757541,-1,11
770,37.39583736896059,2370,3
771,113.86907219399065,573,1
772,12.231450516799395,34499,17
773,64.04190754410973,1,14
774,49.68943528087031,710,14
775,3.618607706001969,7,3
776,16.816573031216425,2,11
777,556.0308748567521,9,171
778,50.1418699172165,8,55
779,1003.5933106366758,15983,77
780,527.1157134868662,1091,134
781,20.955792137563122,328,2
782,1.06959721339464,-1,32
783,5.70352728197256,6218,39
784,88.53460043211874,1016,80
785,13.097775916060685,7158,7
786,66.0965960102325,2368,18
787,35.92575093811143,6705,202
788,321.7347598340624,0,30
789,7.493717590801431,-1,8
790,3.4146840557211795,620,2
791,459.52991908122726,1235,3
792,410.02591716800754,5887,2
793,39.84908607061944,25,7
794,65.79415325242374,2803,24
795,562.8956864049346,668,29
796,721.5677650811423,1606,35
797,2212.508708120802,1055,9
798,1.0314893851412374,3492,11
799,51.3075380744892,725,2
800,848.8721587908228,-1,2
801,773.7590753105248,557,25
802,388.5455094267528,87,13
803,3.7577717066197023,4,129
804,64.66239615805439,41,1
805,19.77914661381534,7733,1
806,1.0250805270105936,2112,50
807,1.569824166863249,322,102
808,1.021180325507998,1750,106
809,79.12649709854047,3537,9
810,341.9806803281252,10150,4
811,2.1400690605203145,2,7
812,405.10405388029835,656,8
813,310.8006103327764,1382,1
814,11.057314612461724,-1,1
815,1291.074207723137,7888,74
816,303.4758772052679,896,3
817,536.2967622839088,10,1
818,364.5908163841917,1145,1
819,40.10005379088373,363,40
820,1.1179235253509208,-1,97
821,785.3288890707817,10103,72
822,2.4164924210600076,385,42
823,321.66481790814316,17345,28
824,248.93309684413228,2207,13
825,1446.2413517077737,189,3
826,7.4252787473084805,34,43
827,9.922355237026236,3,65
828,41.37460598069648,-1,1
829,4.903306922530329,-1,10
830,2.902429819066438,1,9
831,28.886788702995347,6,32
832,1.0020670288765419,1355,52
833,99.7919508744295,2071,10
834,392.04966433489784,107,7
835,73.25062110780013,-1,60
836,1.231355447306953,0,39
837,444.14464463546756,7934,42
838,160.78576009209408,89,10
839,1118.1534392567223,2313,29
840,309.55168312271763,490,16
841,1528.3379057954407,348,1
842,415.75589190589534,517,7
843,9.785660653483056,49,21
844,19.38962420721171,7320,1
845,16.70542586321027,-1,61
846,3.1203608501145963,0,11
847,52.84348784547344,1892,9
848,34.592363651312525,198,2
849,21.598442619178805,5993,27
850,173.70411195908912,1282,7
851,13.148980589163717,4,50
852,1036.038873318253,2425,3
853,55.77846769834361,1920,54
854,7.986395106264728,27081,39
855,360.50120106456245,66,10
856,1245.8271342518856,1481,47
857,488.31906791919533,995,13
858,4.0876818752925175,1225,3
859,728.3123360762031,31214,25
860,4.451899298448293,36,7
861,2.5991857559618397,328,38
862,2.362256230464574,53,317
863,179.26893315427034,605,49
864,1605.2336144504084,1290,1
865,1.346380948326753,368,4
866,940.5055020939031,6792,220
867,767.6359304651368,-1,13
868,69.70473847453904,-1,10
869,656.062541800743,-1,14
870,4.117150246960883,3965,65
871,539.2520995796682,5,11
872,1.0131217335222313,0,2
873,108.85514152563658,574,25
874,1.0011440555033018,29,87
875,99.88852590174949,6116,67
876,15.486207628135126,212,88
877,58.27298527389145,8,17
878,3789.6454804637597,0,5
879,98.12088644125635,99,1
880,331.9815070647826,0,1
881,1137.3070473212947,12984,38
882,1122.1417505362008,-1,3
883,312.84322547517286,4300,18
884,4.038990335030408,20,1
885,33.37416531653201,760,3
886,1921.8007480178624,5438,19
887,1723.761424699414,1661,9
888,214.90631133629347,397,16
889,1262.7756921256694,215,97
890,46.05433434991383,518,14
891,659.2548682923433,0,12
892,2.658621571862985,118,2
893,11.493135254530758,16,2
894,9.871075737000934,167,28
895,8.676901965644632,15,10
896,16.832455062513798,5,60
897,1528.3545697559525,791,6
898,5.824172215778516,14,6
899,263.52605746119514,22,54
900,677.7064075802336,1330,12
901,921.145007382372,1877,11
902,1168.420344002613,18889,3
903,4.134641366156821,5,6
904,648.6559864474519,978,15
905,678.7958348686906,-1,24
906,22.147944674537538,1910,11
907,70.03985169140785,-1,2
908,9.757544145370634,33,1
909,1.528462914265274,429,38
910,631.8572863363727,-1,3
911,1.0425185403181707,6,33
912,4.601839000932958,-1,6
913,29.576358007115722,54,1
914,19.792003687430135,11993,23
915,395.598002685953,110,21
916,218.32759622918192,1581,1
917,180.80444011681627,-1,1
918,2.7326709488573573,15722,5
919,24.618847407659146,8542,33
920,8.138455144346535,15,22
921,1811.9818532776278,3122,64
922,23.736085276081536,135,13
923,221.99694275722348,0,55
924,339.51620397353213,19,4
925,67.6016383049492,0,33
926,872.1690302739771,219,3
927,6.047127740234736,0,1
928,4.232821176726671,67,3
929,1.7168934494413768,14,28
930,3974.5768787058837,10217,7
931,1.6494750433549386,38,2
932,6.104475557866656,6217,19
933,293.4161169745356,1957,21
934,65.02273646222991,4907,71
935,1.0009741727370758,960,5
936,1843.5483577980324,3256,3
937,101.005425046892,1550,1
938,1763.5388675578,47388,36
939,695.6559003727463,-1,6
940,15.827566609455655,11603,150
941,14.700643908823869,2,1
942,97.52903479629582,85,117
943,1.6372146401565955,776,2
944,22.888576134254944,2490,1
945,508.14966973555187,13034,27
946,18.175333443787327,1,3
947,30.350093583186073,297,30
948,271.05217848789573,1074,166
